,DateTime,Temperature,SensorTemp,SensorMoist
130,2017-10-06 10:20:45.850956,90.0,23809.52,13157.0
131,2017-10-06 10:20:46.890195,89.5,22727.27,13157.0
132,2017-10-06 10:20:47.913575,89.5,23809.52,13157.0
133,2017-10-06 10:20:48.953001,89.0,23809.52,12987.0
134,2017-10-06 10:20:49.992339,89.5,22727.27,12987.0
135,2017-10-06 10:20:51.031798,90.0,24390.24,13333.0
136,2017-10-06 10:20:52.071347,89.25,22727.27,13157.0
137,2017-10-06 10:20:53.094731,89.75,20408.16,12820.0
138,2017-10-06 10:20:54.134087,89.25,23809.52,13333.0
139,2017-10-06 10:20:55.173459,89.5,24390.24,13157.0
140,2017-10-06 10:20:56.212797,89.5,25641.03,12987.0
141,2017-10-06 10:20:57.252215,89.25,22727.27,13157.0
142,2017-10-06 10:20:58.275721,89.75,23809.52,13333.0
143,2017-10-06 10:20:59.315062,89.25,21739.13,13333.0
144,2017-10-06 10:21:00.354591,89.5,23809.52,13157.0
145,2017-10-06 10:21:01.394146,89.0,20833.33,13333.0
146,2017-10-06 10:21:02.417222,89.0,22727.27,13333.0
147,2017-10-06 10:21:03.456887,89.25,23809.52,12987.0
148,2017-10-06 10:21:04.496196,89.0,23809.52,12987.0
149,2017-10-06 10:21:05.535358,89.25,28571.43,13157.0
150,2017-10-06 10:21:06.574801,89.25,20833.33,13333.0
151,2017-10-06 10:21:07.598331,88.75,23809.52,12987.0
152,2017-10-06 10:21:08.637718,88.75,21276.6,13333.0
153,2017-10-06 10:21:09.676995,89.0,23255.81,13157.0
154,2017-10-06 10:21:10.716563,89.25,24390.24,13157.0
155,2017-10-06 10:21:11.755995,89.0,22222.22,12987.0
156,2017-10-06 10:21:12.779311,89.0,24390.24,13333.0
157,2017-10-06 10:21:13.818587,88.5,23809.52,13157.0
158,2017-10-06 10:21:14.858217,88.75,22222.22,12987.0
159,2017-10-06 10:21:15.897424,88.75,25000.0,13333.0
160,2017-10-06 10:21:16.936975,89.0,23255.81,13333.0
161,2017-10-06 10:21:17.960255,89.0,23809.52,12987.0
162,2017-10-06 10:21:18.999615,88.5,27777.78,12987.0
163,2017-10-06 10:21:20.038735,88.75,21739.13,12987.0
164,2017-10-06 10:21:21.077549,88.25,23255.81,13157.0
165,2017-10-06 10:21:22.116567,88.75,23809.52,13157.0
166,2017-10-06 10:21:23.140365,88.5,25641.03,12987.0
167,2017-10-06 10:21:24.179487,88.5,26315.79,13157.0
168,2017-10-06 10:21:25.218853,88.5,20408.16,13333.0
169,2017-10-06 10:21:26.258664,88.5,24390.24,13698.0
170,2017-10-06 10:21:27.297766,88.5,24390.24,13157.0
171,2017-10-06 10:21:28.321137,88.25,21739.13,13333.0
172,2017-10-06 10:21:29.360756,88.25,24390.24,13333.0
173,2017-10-06 10:21:30.399992,88.5,27027.03,12987.0
174,2017-10-06 10:21:31.439222,88.5,21276.6,13333.0
175,2017-10-06 10:21:32.462686,87.75,23809.52,13333.0
176,2017-10-06 10:21:33.502113,88.25,21739.13,13333.0
177,2017-10-06 10:21:34.541364,88.25,23809.52,12987.0
178,2017-10-06 10:21:35.580535,87.75,23255.81,12987.0
179,2017-10-06 10:21:36.619707,88.25,23255.81,13157.0
180,2017-10-06 10:21:37.642812,88.0,23809.52,13157.0
181,2017-10-06 10:21:38.682261,88.25,23809.52,13157.0
182,2017-10-06 10:21:39.721782,87.5,22222.22,13157.0
183,2017-10-06 10:21:40.761211,87.75,23255.81,12987.0
184,2017-10-06 10:21:41.800448,87.75,23809.52,13157.0
185,2017-10-06 10:21:42.823755,88.0,21276.6,13157.0
186,2017-10-06 10:21:43.863116,88.25,23809.52,12987.0
187,2017-10-06 10:21:44.902048,87.5,23809.52,12987.0
